"IndividualId","Time [min]","Organism|VenousBlood|Plasma|Levonorgestrel 1|Sum_LNG_species [µmol/l]","Organism|Fat|Levonorgestrel 1|Tissue [µmol/l]","Organism|Vagina|Levonorgestrel 1|Tissue [µmol/l]","Organism|Cervix|Levonorgestrel 1|Tissue [µmol/l]","Organism|Myometrium|Levonorgestrel 1|Tissue [µmol/l]","Organism|Endometrium|Levonorgestrel 1|Tissue [µmol/l]"
0,3180,0.00028125336,0.0014500729,0.00021788952,0.00021839961,0.0009909197,0.002064029
0,3240,0.00027363852,0.0014106531,0.00021198194,0.00021247803,0.00096403895,0.0020080607
0,3300,0.00026623168,0.0013723107,0.00020623625,0.00020671875,0.0009378965,0.001953627
0,3360,0.0002590271,0.0013350166,0.00020064789,0.00020111719,0.00091247127,0.0019006843
0,3420,0.00025201903,0.0012987421,0.00019521244,0.00019566891,0.0008877428,0.0018491908
0,3480,0.00024520207,0.0012634596,0.00018992557,0.00019036957,0.00086369127,0.0017991053
0,3540,0.00023857084,0.0012291417,0.00018478313,0.000185215,0.0008402976,0.0017503885
0,3600,0.00023212019,0.0011957621,0.00017978108,0.00018020117,0.0008175433,0.0017030019
0,3660,0.00022584514,0.0011632948,0.0001749155,0.00017532414,0.0007954104,0.0016569085
0,3720,0.00021974082,0.001131715,0.00017018261,0.00017058011,0.0007738816,0.0016120723
0,3780,0.00021380252,0.0011009983,0.00016557872,0.0001659654,0.0007529401,0.0015684584
0,3840,0.00020802567,0.0010711207,0.00016110025,0.0001614764,0.00073256943,0.0015260329
0,3900,0.00020240582,0.0010420595,0.00015674376,0.00015710968,0.0007127539,0.001484763
0,3960,0.00019693866,0.001013792,0.00015250585,0.00015286182,0.00069347816,0.0014446167
0,4020,0.00019162001,0.0009862965,0.00014838329,0.00014872957,0.00067472726,0.0014055631
0,4080,0.0001864458,0.0009595516,0.00014437287,0.00014470975,0.00065648666,0.0013675721
0,4140,0.00018141206,0.0009335368,0.00014047151,0.00014079924,0.0006387424,0.0013306144
0,4200,0.00017651494,0.00090823194,0.00013667624,0.00013699508,0.00062148087,0.0012946617
0,4260,0.00017175071,0.00088361755,0.00013298413,0.0001332943,0.0006046886,0.0012596862
0,4320,0.00016711574,0.00085967465,0.00012939236,0.0001296941,0.0005883529,0.0012256614
0,4380,0.00016260987,0.0008364023,0.00012590078,0.00012619434,0.0005724731,0.0011925858
0,4440,0.00015822829,0.00081377535,0.00012250566,0.00012279126,0.00055703206,0.001160424
0,4500,0.00015396126,0.00079174316,0.00011919942,0.00011947728,0.00054199545,0.0011291043
0,4560,0.0001498091,0.0007703074,0.00011598234,0.00011625266,0.00052736443,0.0010986292
0,4620,0.00014576921,0.0007494542,0.00011285235,0.00011311534,0.00051312963,0.0010689792
0,4680,0.0001418387,0.00072916865,0.000109807224,0.00011006308,0.0004992809,0.0010401331
0,4740,0.00013801464,0.00070943544,0.00010684469,0.00010709361,0.0004858079,0.0010120694
0,4800,0.00013429417,0.0006902395,0.0001039625,0.00010420468,0.00047270037,0.000984767
0,4860,0.00013067447,0.0006715662,0.000101158475,0.00010139409,0.0004599484,0.000958205
0,4920,0.00012715277,0.00065340113,9.843047E-05,9.865971E-05,0.00044754232,0.0009323632
0,4980,0.00012372645,0.0006357304,9.577642E-05,9.599945E-05,0.00043547258,0.00090722204
0,5040,0.00012039287,0.0006185404,9.319431E-05,9.34113E-05,0.0004237301,0.0008827623
0,5100,0.00011714952,0.000601818,9.068216E-05,9.089327E-05,0.00041230585,0.0008589654
0,5160,0.00011399394,0.00058555044,8.823807E-05,8.844347E-05,0.0004011912,0.0008358133
0,5220,0.00011092375,0.0005697251,8.586019E-05,8.6060034E-05,0.00039037774,0.0008132883
0,5280,0.00010793662,0.00055433,8.354671E-05,8.374114E-05,0.00037985717,0.00079137343
0,5340,0.00010503029,0.00053935335,8.129587E-05,8.148504E-05,0.00036962156,0.000770052
0,5400,0.00010220256,0.0005247836,7.910597E-05,7.9290025E-05,0.0003596631,0.0007493078
0,5460,9.94513E-05,0.0005106097,7.6975346E-05,7.715442E-05,0.0003499743,0.00072912517
0,5520,9.677443E-05,0.0004968208,7.490238E-05,7.507662E-05,0.00034054773,0.00070948876
