"IndividualId","Time [min]","Organism|VenousBlood|Plasma|Levonorgestrel 1|Sum_LNG_species [µmol/l]","Organism|Fat|Levonorgestrel 1|Tissue [µmol/l]","Organism|Vagina|Levonorgestrel 1|Tissue [µmol/l]","Organism|Cervix|Levonorgestrel 1|Tissue [µmol/l]","Organism|Myometrium|Levonorgestrel 1|Tissue [µmol/l]","Organism|Endometrium|Levonorgestrel 1|Tissue [µmol/l]"
0,7800,0.00033903352,0.0010693605,0.0002554541,0.00025533437,0.0011144873,0.5193874
0,7860,0.00034089637,0.0010764519,0.00025687675,0.0002567581,0.001120805,0.52125597
0,7920,0.0003427426,0.0010834843,0.0002582868,0.0002581692,0.0011270671,0.52310485
0,7980,0.00034457236,0.0010904579,0.00025968434,0.00025956775,0.0011332736,0.52493423
0,8040,0.00034638573,0.001097373,0.00026106936,0.00026095382,0.0011394251,0.5267444
0,8100,0.00034818274,0.0011042296,0.00026244202,0.0002623275,0.0011455215,0.52853554
0,8160,0.00034996358,0.001111028,0.0002638023,0.00026368882,0.0011515636,0.53030777
0,8220,0.0003517283,0.0011177686,0.00026515036,0.0002650379,0.0011575513,0.5320614
0,8280,0.000353477,0.0011244515,0.00026648623,0.00026637476,0.0011634852,0.5337965
0,8340,0.00035520975,0.001131077,0.00026780996,0.0002676995,0.0011693655,0.5355133
0,8400,0.00035692667,0.0011376453,0.00026912167,0.00026901223,0.0011751924,0.537212
0,8460,0.0003586279,0.0011441567,0.0002704214,0.00027031297,0.0011809665,0.5388928
0,8520,0.00036031348,0.0011506114,0.00027170926,0.0002716018,0.0011866878,0.5405559
0,8580,0.00036198358,0.0011570099,0.0002729853,0.00027287882,0.0011923569,0.5422014
0,8640,0.00036363822,0.0011633522,0.00027424959,0.0002741441,0.0011979741,0.54382956
0,8700,0.00036527627,0.0011696339,0.00027550125,0.00027539674,0.0012035352,0.5454391
0,8760,0.00036689756,0.0011758546,0.00027674017,0.00027663662,0.0012090399,0.5470299
0,8820,0.00036850653,0.0011820303,0.0002779697,0.0002778671,0.0012145031,0.548607
0,8880,0.0003701008,0.0011881521,0.00027918804,0.00027908638,0.0012199167,0.55016774
0,8940,0.00037168004,0.0011942189,0.00028039492,0.00028029422,0.0012252795,0.55171186
0,9000,0.00037324437,0.001200231,0.00028159044,0.00028149068,0.0012305921,0.5532396
0,9060,0.00037479398,0.0012061889,0.00028277474,0.00028267593,0.001235855,0.55475104
0,9120,0.00037632897,0.0012120932,0.00028394794,0.00028385004,0.0012410686,0.5562466
0,9180,0.0003778495,0.001217944,0.0002851101,0.0002850131,0.0012462332,0.5577262
0,9240,0.00037935562,0.0012237418,0.0002862613,0.00028616522,0.0012513495,0.5591902
0,9300,0.00038084746,0.0012294869,0.0002874016,0.00028730644,0.0012564174,0.5606387
0,9360,0.00038232515,0.0012351796,0.0002885311,0.00028843686,0.0012614374,0.56207186
0,9420,0.00038378875,0.0012408202,0.0002896499,0.00028955654,0.0012664099,0.5634898
0,9480,0.00038523838,0.001246409,0.00029075806,0.00029066557,0.0012713353,0.56489277
0,9540,0.00038667416,0.0012519466,0.00029185566,0.00029176404,0.0012762138,0.5662808
0,9600,0.0003880962,0.0012574329,0.00029294274,0.00029285203,0.001281046,0.5676541
0,9660,0.00038950457,0.0012628685,0.00029401944,0.0002939296,0.0012858318,0.5690128
0,9720,0.00039089943,0.0012682537,0.00029508583,0.00029499683,0.001290572,0.57035714
0,9780,0.0003922808,0.0012735889,0.00029614195,0.00029605383,0.0012952668,0.57168716
0,9840,0.00039364886,0.0012788743,0.00029718791,0.00029710063,0.0012999164,0.5730031
0,9900,0.0003950037,0.0012841104,0.0002982238,0.00029813734,0.0013045213,0.574305
0,9960,0.00039634542,0.0012892975,0.0002992497,0.00029916406,0.0013090819,0.5755931
0,10020,0.0003976741,0.0012944358,0.00030026562,0.00030018084,0.0013135985,0.57686746
0,10080,0.00039898988,0.0012995258,0.00030127174,0.00030118777,0.0013180713,0.57812834
0,10140,0.00040029283,0.0013045678,0.00030226805,0.0003021849,0.0013225008,0.5793757
0,10200,0.0004015831,0.0013095622,0.00030325467,0.00030317233,0.0013268872,0.5806098
0,10260,0.00040286072,0.0013145092,0.00030423168,0.00030415013,0.001331231,0.5818308
0,10320,0.00040412587,0.0013194093,0.00030519915,0.0003051184,0.0013355325,0.58303875
0,10380,0.00040537858,0.0013242627,0.00030615713,0.00030607719,0.0013397919,0.5842338
0,10440,0.000406619,0.00132907,0.00030710577,0.00030702658,0.0013440098,0.58541614
0,10500,0.00040784723,0.0013338311,0.00030804507,0.00030796666,0.0013481863,0.5865858
0,10560,0.00040906333,0.0013385467,0.00030897514,0.00030889752,0.0013523219,0.587743
0,10620,0.00041026744,0.0013432172,0.00030989607,0.0003098192,0.0013564168,0.5888879
0,10680,0.00041145965,0.0013478427,0.0003108079,0.0003107318,0.0013604715,0.5900204
0,10740,0.00041264007,0.0013524237,0.00031171073,0.00031163538,0.0013644861,0.5911409
0,10800,0.00041380877,0.0013569605,0.00031260462,0.00031253003,0.0013684612,0.59224945
0,10860,0.00041496588,0.0013614533,0.00031348967,0.0003134158,0.0013723968,0.59334606
0,10920,0.0004161115,0.0013659028,0.00031436596,0.00031429282,0.0013762936,0.594431
0,10980,0.0004172457,0.001370309,0.0003152335,0.0003151611,0.0013801517,0.5955042
0,11040,0.00041836858,0.0013746724,0.00031609245,0.00031602074,0.0013839715,0.59656596
0,11100,0.00041948026,0.0013789933,0.0003169428,0.00031687185,0.0013877534,0.5976164
0,11160,0.00042058082,0.0013832721,0.00031778472,0.00031771444,0.0013914976,0.59865546
0,11220,0.00042167038,0.001387509,0.0003186182,0.0003185486,0.0013952043,0.5996834
0,11280,0.000422749,0.0013917045,0.00031944332,0.00031937446,0.0013988742,0.6007003
0,11340,0.0004238168,0.0013958588,0.0003202602,0.00032019202,0.0014025073,0.6017063
0,11400,0.00042487387,0.0013999725,0.0003210689,0.0003210014,0.001406104,0.6027015
0,11460,0.0004259203,0.0014040455,0.00032186945,0.00032180262,0.0014096646,0.6036859
0,11520,0.00042695616,0.0014080785,0.00032266194,0.0003225958,0.0014131895,0.6046598
0,11580,0.0004279816,0.0014120718,0.00032344647,0.00032338098,0.001416679,0.6056232
0,11640,0.00042899666,0.0014160255,0.00032422307,0.00032415826,0.0014201333,0.6065762
0,11700,0.00043000147,0.00141994,0.00032499185,0.00032492768,0.0014235527,0.6075189
0,11760,0.00043099606,0.0014238158,0.00032575286,0.00032568933,0.0014269378,0.6084515
0,11820,0.00043198062,0.0014276531,0.00032650615,0.00032644326,0.0014302885,0.6093739
0,11880,0.00043295516,0.0014314523,0.00032725182,0.00032718957,0.0014336053,0.6102865
0,11940,0.00043391978,0.0014352136,0.0003279899,0.00032792828,0.0014368886,0.6111891
0,12000,0.0004348746,0.0014389375,0.00032872052,0.00032865952,0.0014401386,0.61208206
0,12060,0.00043581967,0.0014426241,0.00032944366,0.0003293833,0.0014433556,0.61296535
0,12120,0.00043675513,0.0014462739,0.00033015947,0.00033009972,0.0014465398,0.61383903
0,12180,0.000437681,0.0014498872,0.00033086797,0.00033080883,0.0014496916,0.61470324
0,12240,0.00043859743,0.0014534642,0.00033156926,0.0003315107,0.0014528113,0.6155581
0,12300,0.00043950448,0.0014570053,0.00033226336,0.0003322054,0.0014558992,0.6164037
0,12360,0.00044040222,0.0014605109,0.00033295035,0.00033289302,0.0014589555,0.61724013
0,12420,0.00044129076,0.0014639811,0.00033363033,0.00033357355,0.0014619805,0.61806744
